id RUL SensorMeasure2 SensorMeasure3 SensorMeasure4 SensorMeasure7 SensorMeasure8 SensorMeasure11 SensorMeasure12 SensorMeasure13 SensorMeasure15 SensorMeasure17 SensorMeasure20 SensorMeasure21
7141 4 643.83 1597.45 1420.45 551.67 2388.25 48.06 519.6 2388.29 8.5334 397 38.41 23.1648
7142 3 643.98 1598.5 1430.87 552.0 2388.25 47.92 519.45 2388.26 8.5326 397 38.42 22.9776
7143 2 643.87 1598.34 1432.17 551.98 2388.34 48.0 519.62 2388.31 8.5165 396 38.64 23.1127
7144 1 643.68 1593.61 1428.71 551.5 2388.25 48.3 519.78 2388.22 8.4977 396 38.42 22.9966
7145 0 643.31 1606.6 1432.33 551.7 2388.28 48.26 519.4 2388.31 8.5327 396 38.39 22.9915
7316 193 642.25 1589.3 1409.25 553.83 2388.03 47.49 521.34 2388.1 8.4875 393 38.95 23.2628
7317 192 642.42 1586.56 1402.84 554.13 2388.12 47.34 521.6 2388.11 8.4099 393 38.9 23.3776
7318 191 643.33 1593.66 1404.94 553.88 2388.1 47.43 521.51 2388.15 8.4434 393 38.96 23.3164
7319 190 642.93 1590.03 1408.01 553.77 2388.1 47.49 521.78 2388.1 8.4255 392 38.73 23.3894
7320 189 642.69 1587.7 1412.24 553.37 2388.14 47.36 521.65 2388.09 8.4261 392 38.64 23.4375
7321 188 642.88 1589.93 1411.93 553.05 2388.07 47.41 521.56 2388.07 8.4314 393 38.86 23.3884
7322 187 642.65 1589.61 1406.36 553.6 2388.12 47.47 521.39 2388.09 8.3881 393 39.01 23.2315
7323 186 642.23 1585.79 1412.36 554.19 2388.18 47.5 521.38 2388.11 8.4701 393 38.8 23.377
7324 185 642.16 1587.54 1406.74 554.03 2388.17 47.62 521.96 2388.09 8.44 392 39.06 23.2893
7325 184 643.0 1589.58 1410.93 553.06 2388.13 47.42 521.15 2388.14 8.4132 393 38.8 23.336
7326 183 642.12 1589.44 1410.93 553.22 2388.12 47.39 522.0 2388.12 8.451 392 38.91 23.1972
7327 182 643.24 1588.18 1414.47 552.34 2388.19 47.61 521.42 2388.17 8.4685 393 38.84 23.3892
7328 181 642.81 1590.28 1412.48 554.03 2388.11 47.63 521.61 2388.12 8.42 392 38.72 23.3364
7329 180 642.41 1587.56 1403.03 553.58 2388.12 47.45 521.24 2388.18 8.4495 391 38.69 23.273
7330 179 642.44 1594.9 1412.99 553.54 2388.12 47.63 521.92 2388.11 8.4579 391 38.72 23.3186
7331 178 642.64 1582.04 1412.53 554.33 2388.17 47.44 521.32 2388.13 8.4355 392 38.8 23.3469
7332 177 642.34 1587.03 1400.59 553.75 2388.13 47.34 521.59 2388.07 8.4204 393 38.81 23.3542
7333 176 643.02 1585.7 1410.65 552.92 2388.11 47.23 521.86 2388.12 8.4608 393 38.87 23.3424
7334 175 642.84 1596.47 1412.33 553.91 2388.1 47.49 521.3 2388.08 8.4467 394 38.89 23.2625
7335 174 642.13 1593.09 1406.41 553.42 2388.06 47.43 521.05 2388.11 8.4439 393 38.84 23.3772
7336 173 642.24 1594.31 1400.38 553.05 2388.16 47.48 521.58 2388.07 8.4597 393 38.74 23.4
7337 172 642.09 1587.18 1421.1 553.46 2388.17 47.65 521.03 2388.1 8.4423 393 38.8 23.2618
7338 171 642.26 1584.89 1408.2 554.03 2388.08 47.57 520.85 2388.09 8.4606 392 38.86 23.3257
7339 170 642.39 1586.82 1409.61 553.22 2388.15 47.5 521.62 2388.13 8.4447 392 38.88 23.2764
7340 169 642.63 1581.1 1407.94 553.43 2388.15 47.45 521.23 2388.11 8.4474 394 38.9 23.2561
7341 168 643.14 1595.06 1403.16 552.5 2388.21 47.53 521.47 2388.11 8.4306 394 38.93 23.3049
7342 167 642.46 1591.91 1401.65 553.74 2388.09 47.72 521.74 2388.1 8.4221 394 38.88 23.2469
7343 166 642.43 1592.08 1412.18 553.75 2388.09 47.52 521.76 2388.12 8.4695 394 38.88 23.403
7344 165 642.64 1586.68 1407.41 553.89 2388.11 47.51 521.43 2388.08 8.4529 394 39.03 23.258
7345 164 642.44 1589.07 1407.62 553.31 2388.15 47.52 521.27 2388.08 8.4439 394 38.81 23.3986
7346 163 642.84 1589.54 1409.44 553.3 2388.13 47.4 521.68 2388.11 8.4045 394 38.74 23.3012
7347 162 643.16 1587.08 1395.47 553.38 2388.09 47.49 521.05 2388.11 8.4401 393 38.78 23.2933
7348 161 642.67 1587.12 1412.4 554.02 2388.11 47.57 521.27 2388.1 8.4201 392 38.87 23.3629
7349 160 642.28 1589.41 1405.96 553.71 2388.11 47.56 520.74 2388.15 8.4116 391 38.83 23.3505
7350 159 641.88 1583.35 1408.37 553.15 2388.13 47.52 521.58 2388.08 8.4148 392 38.86 23.3355
7351 158 642.91 1595.17 1399.64 553.46 2388.08 47.47 521.04 2388.08 8.4389 393 38.84 23.3631
7352 157 642.66 1592.21 1407.84 553.53 2388.08 47.38 521.94 2388.1 8.4513 393 38.8 23.2601
7353 156 642.96 1588.21 1405.72 552.98 2388.12 47.57 520.87 2388.15 8.4593 394 38.93 23.3728
7354 155 642.6 1582.37 1409.37 553.32 2388.11 47.49 521.59 2388.09 8.4424 393 38.77 23.2768
7355 154 642.77 1591.33 1409.21 553.48 2388.14 47.49 521.7 2388.08 8.4092 393 38.92 23.298
7356 153 642.56 1590.95 1410.36 553.32 2388.09 47.6 521.23 2388.1 8.4142 391 38.98 23.2736
7357 152 642.66 1589.06 1414.37 553.82 2388.06 47.54 521.89 2388.12 8.4274 393 38.85 23.3433
7358 151 642.84 1586.78 1412.06 553.76 2388.1 47.56 521.42 2388.16 8.4451 393 38.75 23.392
7359 150 642.72 1582.54 1398.19 553.77 2388.12 47.6 521.53 2388.06 8.4283 393 39.11 23.2875
7360 149 642.3 1590.58 1407.52 552.92 2388.14 47.63 521.54 2388.09 8.4291 394 38.91 23.2259
7361 148 642.82 1588.4 1409.1 553.25 2388.09 47.66 521.62 2388.09 8.4032 392 38.88 23.3197
7362 147 642.64 1589.48 1407.74 553.15 2388.19 47.53 521.37 2388.08 8.4375 394 38.75 23.2922
7363 146 642.49 1595.8 1406.74 553.71 2388.13 47.47 521.77 2388.07 8.4737 393 38.81 23.3485
7364 145 642.91 1586.08 1409.42 552.92 2388.15 47.58 521.61 2388.23 8.4611 392 38.72 23.3256
7365 144 642.08 1592.84 1413.28 553.0 2388.13 47.67 521.05 2388.16 8.4427 393 38.72 23.2577
7366 143 642.64 1588.2 1406.63 553.4 2388.13 47.63 521.42 2388.09 8.4644 393 38.83 23.2531
7367 142 643.0 1585.87 1407.94 553.88 2388.11 47.66 521.63 2388.09 8.4534 393 38.75 23.282
7368 141 643.04 1590.97 1404.66 553.46 2388.07 47.56 521.45 2388.05 8.4331 394 38.98 23.3775
7369 140 642.16 1588.87 1405.83 553.24 2388.07 47.47 521.04 2388.11 8.4302 394 38.79 23.3762
7370 139 643.13 1584.03 1409.16 553.24 2388.09 47.47 521.94 2388.06 8.4132 394 38.79 23.4527
7371 138 642.48 1592.67 1406.19 554.12 2388.13 47.46 521.07 2388.07 8.4266 392 38.77 23.3474
7372 137 643.35 1589.08 1404.46 552.72 2388.11 47.61 521.56 2388.1 8.4704 393 38.99 23.2358
7373 136 642.84 1604.36 1409.41 553.57 2388.12 47.48 521.41 2388.12 8.4278 392 38.86 23.3168
7374 135 642.8 1588.15 1401.74 553.69 2388.1 47.52 521.58 2388.09 8.434 394 38.84 23.3378
7375 134 643.35 1596.09 1411.57 552.43 2388.09 47.53 520.99 2388.08 8.4346 394 38.95 23.3436
7376 133 642.23 1591.98 1405.75 553.54 2388.13 47.45 521.26 2388.13 8.4254 392 38.91 23.2271
7377 132 642.8 1588.81 1405.14 553.02 2388.07 47.5 521.93 2388.11 8.4306 392 38.61 23.4048
7378 131 642.44 1585.8 1409.6 553.04 2388.09 47.62 522.0 2388.11 8.4407 393 38.87 23.2797
7379 130 642.88 1592.13 1404.47 553.61 2388.13 47.4 521.09 2388.1 8.4284 393 38.85 23.3077
7380 129 642.89 1600.54 1405.82 553.21 2388.14 47.32 522.06 2388.11 8.4409 392 38.78 23.258
7381 128 642.54 1592.63 1411.24 553.38 2388.14 47.54 521.56 2388.04 8.453 394 38.75 23.277
7382 127 642.0 1599.84 1403.88 552.56 2388.06 47.46 521.51 2388.08 8.4125 393 38.7 23.3579
7383 126 642.72 1591.46 1404.84 552.79 2388.1 47.53 521.77 2388.15 8.434 393 38.82 23.2709
7384 125 643.01 1591.1 1413.15 552.86 2388.06 47.61 521.05 2388.1 8.4475 394 39.08 23.3611
7385 124 642.52 1592.06 1404.53 553.26 2388.08 47.51 521.34 2388.13 8.4578 394 38.71 23.3773
7386 123 642.9 1585.93 1398.16 553.74 2388.06 47.5 521.52 2388.1 8.4671 393 38.95 23.2984
7387 122 643.14 1594.27 1409.37 553.2 2388.11 47.56 521.55 2388.13 8.449 391 38.93 23.4225
7388 121 642.76 1591.18 1406.75 553.52 2388.14 47.53 521.42 2388.11 8.4207 392 38.9 23.3453
7389 120 642.45 1585.85 1408.38 553.33 2388.14 47.56 520.98 2388.11 8.4526 394 38.8 23.139
7390 119 642.93 1588.53 1403.69 553.42 2388.11 47.47 521.46 2388.09 8.4354 393 38.61 23.3062
7391 118 642.53 1584.43 1408.84 552.65 2388.09 47.52 521.72 2388.17 8.486 393 38.89 23.1985
7392 117 642.65 1589.27 1407.19 553.43 2388.11 47.67 521.67 2388.09 8.4709 393 38.71 23.2104
7393 116 642.65 1593.05 1406.31 553.19 2388.16 47.61 521.35 2388.09 8.4401 393 38.89 23.2875
7394 115 643.06 1590.31 1414.25 553.37 2388.13 47.57 521.53 2388.13 8.4293 392 38.8 23.2711
7395 114 642.22 1589.19 1406.79 553.44 2388.13 47.47 521.47 2388.18 8.4272 394 38.8 23.2825
7396 113 643.31 1589.78 1409.91 553.62 2388.09 47.43 521.38 2388.12 8.408 394 38.94 23.2134
7397 112 642.24 1586.66 1404.55 554.38 2388.09 47.5 521.09 2388.11 8.4409 392 38.81 23.267
7398 111 642.21 1584.46 1410.64 553.27 2388.11 47.5 520.94 2388.12 8.4539 395 38.75 23.3345
7399 110 642.67 1597.0 1408.25 553.49 2388.16 47.48 521.02 2388.15 8.4147 393 38.84 23.2865
7400 109 642.99 1589.45 1405.64 553.07 2388.13 47.42 521.5 2388.05 8.4305 395 38.69 23.2868
7401 108 643.23 1584.84 1407.81 552.76 2388.1 47.57 521.2 2388.1 8.4246 393 38.73 23.2219
7402 107 643.01 1588.51 1412.47 553.45 2388.1 47.48 521.67 2388.09 8.4228 392 38.93 23.4679
7403 106 643.14 1594.67 1413.3 553.24 2388.13 47.47 521.43 2388.09 8.4358 394 38.9 23.4242
7404 105 642.43 1589.96 1406.46 553.2 2388.12 47.61 521.46 2388.11 8.4655 393 38.84 23.2803
7405 104 642.48 1589.25 1399.51 553.48 2388.13 47.6 521.43 2388.08 8.417 393 38.65 23.2607
7406 103 642.19 1589.17 1411.22 553.5 2388.16 47.57 521.75 2388.06 8.4449 394 38.92 23.3045
7407 102 642.52 1592.64 1405.69 552.88 2388.09 47.44 521.75 2388.08 8.4834 394 38.9 23.2929
7408 101 642.89 1591.07 1409.64 553.7 2388.09 47.58 521.42 2388.14 8.444 393 38.86 23.3233
7409 100 642.77 1586.61 1407.9 553.26 2388.09 47.48 521.43 2388.16 8.4604 394 38.73 23.3036
7410 99 642.9 1594.15 1411.2 552.59 2388.15 47.58 521.23 2388.12 8.4576 393 38.8 23.3051
7411 98 642.94 1588.48 1406.95 553.8 2388.09 47.69 521.82 2388.11 8.4416 393 38.85 23.2399
7412 97 642.51 1587.39 1403.5 553.25 2388.09 47.52 521.07 2388.1 8.4496 393 38.62 23.2162
7413 96 642.77 1591.31 1405.71 552.78 2388.14 47.66 521.51 2388.12 8.4537 393 38.77 23.1696
7414 95 642.73 1597.89 1412.09 553.62 2388.13 47.69 520.95 2388.11 8.4478 394 38.81 23.1952
7415 94 642.91 1587.0 1412.3 553.61 2388.11 47.63 520.79 2388.1 8.4179 393 38.87 23.2959
7416 93 642.86 1596.66 1408.13 553.39 2388.07 47.51 521.74 2388.15 8.5014 393 38.96 23.273
7417 92 642.61 1590.32 1408.52 553.38 2388.04 47.49 521.81 2388.14 8.4131 394 38.68 23.3957
7418 91 642.71 1594.07 1414.99 552.96 2388.11 47.68 521.36 2388.13 8.4754 394 38.75 23.2851
7419 90 643.17 1583.23 1412.96 553.53 2388.18 47.58 521.39 2388.14 8.4759 393 38.66 23.3439
7420 89 642.96 1592.03 1418.3 552.63 2388.14 47.73 521.5 2388.1 8.4694 395 38.82 23.1592
7421 88 642.17 1591.61 1402.58 553.44 2388.15 47.52 520.76 2388.14 8.4322 395 38.9 23.2814
7422 87 643.22 1588.06 1418.64 553.9 2388.09 47.6 521.55 2388.12 8.4236 394 38.96 23.2589
7423 86 642.36 1590.23 1415.08 552.81 2388.15 47.43 521.45 2388.11 8.4217 393 39.04 23.2318
7424 85 642.82 1589.7 1410.0 552.91 2388.13 47.45 521.31 2388.15 8.4575 393 38.88 23.3238
7425 84 642.21 1592.95 1412.21 553.94 2388.1 47.54 521.28 2388.07 8.4225 394 38.82 23.3953
7426 83 643.14 1589.98 1409.05 553.83 2388.11 47.65 520.93 2388.06 8.477 394 38.81 23.3629
7427 82 642.96 1595.07 1403.47 553.91 2388.0 47.7 520.73 2388.13 8.4597 393 38.67 23.2571
7428 81 642.56 1591.98 1399.48 553.46 2388.11 47.52 521.37 2388.15 8.4368 392 38.94 23.2581
7429 80 642.94 1592.81 1410.77 552.64 2388.07 47.5 521.44 2388.14 8.4587 393 38.7 23.3256
7430 79 643.28 1582.88 1408.63 553.3 2388.13 47.68 521.36 2388.12 8.4597 393 38.81 23.3281
7431 78 642.74 1584.78 1408.38 553.25 2388.12 47.59 521.32 2388.07 8.4317 394 38.6 23.26
7432 77 642.25 1592.93 1403.03 553.16 2388.08 47.59 521.52 2388.1 8.4929 393 38.58 23.2607
7433 76 642.26 1585.67 1421.01 553.09 2388.07 47.54 520.83 2388.13 8.4514 393 38.76 23.1766
7434 75 643.27 1585.15 1410.51 552.96 2388.06 47.73 520.48 2388.09 8.4492 394 38.72 23.247
7435 74 642.79 1595.13 1409.18 553.13 2388.05 47.65 521.2 2388.14 8.4324 394 38.97 23.2083
7436 73 643.19 1590.55 1411.28 553.36 2388.11 47.61 520.92 2388.16 8.4777 393 38.82 23.2822
7437 72 642.37 1587.66 1407.04 553.12 2388.1 47.62 521.42 2388.14 8.4301 393 38.78 23.184
7438 71 642.6 1594.37 1418.21 553.03 2388.11 47.61 521.27 2388.12 8.437 392 38.91 23.3147
7439 70 642.56 1590.51 1409.86 553.45 2388.12 47.55 520.62 2388.13 8.4648 394 38.74 23.3418
7440 69 642.82 1589.36 1408.79 553.53 2388.11 47.53 521.34 2388.18 8.4326 393 38.79 23.3474
7441 68 643.36 1598.07 1410.26 552.96 2388.09 47.66 521.07 2388.13 8.4716 393 38.86 23.241
7442 67 642.64 1596.74 1412.05 553.01 2388.14 47.51 521.64 2388.14 8.4477 395 38.87 23.21
7443 66 643.06 1585.61 1412.8 553.75 2388.1 47.73 521.09 2388.13 8.501 393 38.87 23.3607
7444 65 642.52 1592.15 1417.85 553.69 2388.14 47.65 521.84 2388.07 8.4769 394 38.63 23.3353
7445 64 642.51 1593.14 1408.32 552.74 2388.08 47.62 520.91 2388.1 8.4658 394 38.67 23.223
7446 63 643.24 1592.74 1414.99 553.19 2388.03 47.67 521.18 2388.14 8.376 393 38.69 23.2411
7447 62 643.14 1597.58 1413.44 553.31 2388.12 47.67 521.33 2388.09 8.4351 394 38.74 23.2767
7448 61 642.88 1593.02 1418.87 553.12 2388.11 47.55 520.83 2388.13 8.4723 394 38.74 23.317
7449 60 643.08 1587.14 1410.15 553.06 2388.09 47.42 521.03 2388.11 8.4417 394 38.67 23.1283
7450 59 643.07 1597.93 1409.71 552.76 2388.06 47.54 520.83 2388.16 8.4442 393 38.5 23.2582
7451 58 642.63 1596.09 1412.75 553.74 2388.09 47.79 521.34 2388.16 8.4788 395 38.78 23.1958
7452 57 642.63 1595.19 1405.32 552.45 2388.13 47.76 520.85 2388.11 8.4326 394 38.73 23.3127
7453 56 643.16 1586.84 1411.02 552.84 2388.19 47.79 520.89 2388.07 8.471 396 38.66 23.3063
7454 55 642.55 1594.27 1415.12 553.19 2388.11 47.73 521.22 2388.14 8.4876 393 38.74 23.258
7455 54 642.62 1587.43 1412.93 553.07 2388.11 47.67 521.03 2388.15 8.4612 395 38.66 23.1983
7456 53 643.28 1591.59 1407.34 553.18 2388.09 47.69 521.22 2388.07 8.4582 394 38.56 23.1826
7457 52 643.16 1596.77 1416.99 552.43 2388.09 47.49 520.5 2388.15 8.4575 394 38.64 23.2017
7458 51 642.5 1600.87 1421.51 552.02 2388.06 47.72 521.29 2388.1 8.5339 394 38.67 23.1425
7459 50 642.75 1591.26 1411.79 553.38 2388.13 47.64 520.94 2388.05 8.409 394 38.81 23.2951
7460 49 643.36 1591.29 1412.79 552.78 2388.16 47.85 520.97 2388.06 8.4581 396 38.56 23.1519
7461 48 643.38 1600.91 1414.32 552.59 2388.14 47.66 520.46 2388.09 8.4594 395 38.58 23.2027
7462 47 643.59 1604.7 1415.64 553.08 2388.06 47.75 520.97 2388.11 8.4496 395 38.55 23.2296
7463 46 643.11 1598.43 1422.18 553.2 2388.09 47.81 521.04 2388.12 8.4512 395 38.73 23.2717
7464 45 643.24 1592.16 1416.73 552.5 2388.1 47.77 520.66 2388.06 8.4655 393 38.78 23.2089
7465 44 642.24 1600.0 1416.68 552.81 2388.1 47.88 521.06 2388.1 8.4436 395 38.69 23.2033
7466 43 642.95 1594.61 1417.77 552.47 2388.1 47.65 520.82 2388.12 8.4636 396 38.53 23.2487
7467 42 642.84 1597.48 1420.25 552.17 2388.09 47.8 520.61 2388.15 8.4824 395 38.7 23.2834
7468 41 642.84 1604.77 1418.01 552.75 2388.11 47.62 520.49 2388.13 8.4716 394 38.76 23.1457
7469 40 643.17 1589.94 1418.38 552.61 2388.11 47.86 520.89 2388.12 8.4564 394 38.66 23.161
7470 39 643.49 1596.46 1417.73 551.98 2388.12 47.84 520.02 2388.12 8.4955 395 38.88 23.225
7471 38 643.47 1603.73 1412.15 552.47 2388.09 47.75 520.48 2388.11 8.4484 396 38.66 23.2177
7472 37 642.94 1592.51 1413.71 552.37 2388.12 47.59 520.82 2388.12 8.4668 395 38.54 23.1024
7473 36 643.0 1593.39 1419.62 553.63 2388.14 47.84 520.7 2388.09 8.467 396 38.56 23.1527
7474 35 642.96 1594.29 1416.71 552.87 2388.08 47.73 520.57 2388.08 8.4571 394 38.52 23.0857
7475 34 642.84 1586.99 1419.87 552.28 2388.1 47.9 520.49 2388.14 8.4687 393 38.7 23.1869
7476 33 643.27 1604.36 1419.95 552.61 2388.08 47.67 520.82 2388.1 8.443 394 38.48 23.2537
7477 32 643.42 1592.85 1415.36 552.41 2388.1 47.84 520.36 2388.15 8.4816 395 38.67 23.217
7478 31 643.06 1591.02 1424.59 552.84 2388.15 47.7 520.32 2388.08 8.4599 395 38.68 23.2453
7479 30 643.07 1593.36 1419.41 553.32 2388.14 47.73 520.97 2388.14 8.4802 395 38.61 23.1382
7480 29 643.2 1599.33 1412.85 552.49 2388.2 47.83 520.85 2388.19 8.4999 395 38.69 23.1216
7481 28 643.76 1600.07 1416.44 552.86 2388.15 47.81 520.4 2388.13 8.4959 394 38.75 23.1031
7482 27 643.09 1590.66 1419.83 552.77 2388.12 47.89 519.91 2388.11 8.4796 394 38.8 23.1763
7483 26 643.04 1593.17 1423.66 552.25 2388.13 47.91 520.68 2388.14 8.4942 396 38.48 23.14
7484 25 642.93 1601.55 1419.62 552.63 2388.11 47.83 520.43 2388.08 8.5071 395 38.57 23.0668
7485 24 642.65 1604.55 1415.21 552.04 2388.17 47.94 520.76 2388.09 8.5047 395 38.58 23.2694
7486 23 643.45 1594.43 1422.14 552.76 2388.13 47.82 520.92 2388.11 8.4793 395 38.72 23.1439
7487 22 643.02 1597.33 1424.64 552.24 2388.1 47.91 521.09 2388.15 8.4902 394 38.62 23.0322
7488 21 643.22 1605.01 1418.63 552.21 2388.12 47.99 521.04 2388.1 8.4761 396 38.59 23.1237
7489 20 643.24 1599.67 1430.24 551.96 2388.17 48.08 521.19 2388.14 8.4668 397 38.59 23.0522
7490 19 643.35 1592.64 1418.61 552.18 2388.15 47.76 520.41 2388.15 8.4891 396 38.55 23.1113
7491 18 643.15 1597.64 1421.22 552.26 2388.14 48.05 519.97 2388.15 8.5131 396 38.46 23.1801
7492 17 643.35 1602.44 1423.77 552.47 2388.11 47.88 521.1 2388.1 8.5014 396 38.76 23.0744
7493 16 643.82 1600.23 1421.11 551.37 2388.15 47.84 520.32 2388.15 8.5243 395 38.57 23.2017
7494 15 643.55 1594.33 1426.04 552.33 2388.21 48.09 520.66 2388.18 8.5002 396 38.42 23.2328
7495 14 643.4 1594.51 1425.28 551.06 2388.11 47.82 520.51 2388.16 8.4679 395 38.74 23.1098
7496 13 643.57 1591.28 1416.64 551.84 2388.15 47.93 520.86 2388.14 8.5004 395 38.56 23.1342
7497 12 643.56 1603.5 1422.16 552.46 2388.13 48.01 520.7 2388.18 8.5204 394 38.56 23.1349
7498 11 642.83 1590.86 1420.58 551.81 2388.17 47.87 520.28 2388.2 8.517 394 38.49 23.1141
7499 10 642.96 1597.06 1423.57 551.89 2388.08 47.94 520.61 2388.18 8.4795 396 38.46 23.0831
7500 9 643.58 1598.91 1429.47 551.37 2388.18 48.04 520.76 2388.14 8.5422 397 38.36 23.0453
7501 8 643.58 1597.97 1425.29 551.75 2388.14 47.88 520.39 2388.16 8.474 396 38.56 23.1217
7502 7 643.52 1606.12 1432.11 552.39 2388.18 48.14 519.91 2388.18 8.481 397 38.66 23.0874
7503 6 643.33 1598.92 1425.12 551.75 2388.12 47.99 519.77 2388.19 8.5051 396 38.67 23.052
7504 5 643.92 1602.98 1429.18 551.55 2388.18 48.11 520.44 2388.14 8.5033 396 38.49 23.0723
7505 4 643.97 1601.42 1435.51 551.08 2388.19 48.12 519.92 2388.22 8.5201 396 38.4 23.0671
7506 3 643.13 1604.78 1428.62 552.75 2388.11 47.97 519.2 2388.19 8.5265 395 38.48 23.0973
7507 2 643.65 1602.43 1430.7 551.56 2388.17 48.08 519.17 2388.19 8.542 398 38.5 23.0961
7508 1 643.45 1604.46 1429.92 551.5 2388.21 47.98 519.79 2388.16 8.5484 397 38.53 22.9884
7509 0 643.95 1606.9 1426.16 551.67 2388.26 48.52 520.07 2388.16 8.5574 397 38.35 23.001
9909 212 641.83 1583.55 1408.68 553.56 2387.98 47.25 521.79 2387.99 8.3884 391 39.08 23.3214
9910 211 642.09 1580.84 1397.69 553.74 2387.97 47.19 522.13 2387.98 8.3922 391 38.83 23.3451
9911 210 642.49 1591.56 1398.4 553.8 2387.98 47.06 522.27 2388.0 8.4018 392 39.18 23.3495
9912 209 642.42 1573.22 1397.74 554.93 2388.07 47.19 522.71 2387.99 8.39 393 38.89 23.4847
9913 208 642.08 1587.52 1388.02 553.9 2387.99 47.25 522.14 2388.02 8.4024 391 39.05 23.4072
9914 207 642.36 1588.81 1413.03 553.71 2388.0 47.07 521.99 2387.98 8.3998 389 39.25 23.4322
9915 206 642.59 1586.67 1397.9 554.3 2387.96 47.35 522.66 2388.0 8.402 390 38.95 23.4541
9916 205 642.13 1585.18 1389.85 554.97 2388.01 47.23 522.84 2388.01 8.3824 390 39.14 23.3908
9917 204 641.92 1581.31 1391.19 553.82 2388.04 47.22 522.91 2387.98 8.3882 393 39.1 23.4177
9918 203 641.95 1579.59 1395.93 554.78 2387.99 47.13 522.07 2387.98 8.3868 392 39.04 23.4171
9919 202 641.99 1585.7 1393.19 553.77 2387.97 47.34 522.38 2388.02 8.4186 392 38.92 23.4027
9920 201 642.21 1583.55 1389.2 554.52 2387.99 47.15 522.05 2388.06 8.4291 391 39.1 23.3517
9921 200 641.58 1587.14 1396.97 554.59 2388.03 47.24 522.49 2388.04 8.3808 392 39.08 23.4121
9922 199 642.45 1579.21 1403.43 554.42 2388.03 47.18 523.01 2387.99 8.4423 392 38.99 23.4162
9923 198 642.06 1584.57 1396.03 553.91 2388.03 47.27 522.01 2388.0 8.4001 392 38.9 23.4238
9924 197 641.76 1587.33 1397.08 554.2 2388.02 47.3 522.29 2388.03 8.4088 392 39.12 23.3354
9925 196 642.11 1578.84 1396.02 554.76 2387.99 47.04 521.96 2388.03 8.3953 391 38.87 23.4162
9926 195 642.5 1585.74 1390.17 554.52 2388.01 47.17 522.27 2387.96 8.4231 392 39.1 23.3507
9927 194 641.54 1586.4 1400.69 554.69 2388.02 47.24 522.27 2388.0 8.3937 391 38.82 23.4286
9928 193 642.5 1590.56 1399.39 554.25 2388.03 47.41 522.69 2388.04 8.4209 392 39.04 23.2901
9929 192 642.07 1581.87 1398.51 554.34 2387.99 47.09 522.15 2387.94 8.3907 392 38.99 23.2898
9930 191 642.19 1577.01 1402.11 555.04 2387.98 47.18 522.69 2387.99 8.361 392 38.95 23.4309
9931 190 642.38 1584.38 1395.99 554.79 2388.01 47.39 522.6 2388.01 8.415 392 39.06 23.3853
9932 189 642.0 1583.36 1399.28 554.48 2388.01 47.29 522.21 2388.02 8.4044 391 38.9 23.3236
9933 188 641.87 1587.45 1398.14 555.07 2388.08 47.16 522.59 2387.96 8.3719 392 39.02 23.3845
9934 187 641.97 1586.1 1397.02 554.29 2388.03 46.97 522.18 2387.98 8.3953 394 39.04 23.3796
9935 186 642.43 1587.92 1397.9 554.5 2388.01 47.25 522.21 2388.01 8.3918 393 39.05 23.4449
9936 185 642.21 1580.72 1394.09 553.34 2387.99 47.21 522.67 2388.03 8.3837 392 39.08 23.3686
9937 184 642.0 1589.57 1395.6 554.25 2388.0 47.23 522.35 2388.03 8.3822 392 39.02 23.4774
9938 183 642.44 1583.31 1397.49 554.14 2387.97 47.12 522.53 2387.97 8.4299 392 38.98 23.3854
9939 182 642.57 1589.98 1394.81 553.31 2388.01 47.06 522.6 2388.03 8.3994 392 39.02 23.3859
9940 181 641.9 1588.91 1402.73 553.6 2388.03 47.15 521.96 2388.07 8.4454 391 39.01 23.3623
9941 180 642.38 1580.28 1402.87 555.11 2388.0 47.18 522.39 2388.07 8.4054 392 38.9 23.4073
9942 179 642.04 1580.13 1394.64 554.38 2387.98 47.1 522.87 2388.01 8.4032 392 38.93 23.4866
9943 178 642.07 1584.53 1403.04 554.02 2388.01 47.15 522.16 2388.04 8.3551 393 39.14 23.3543
9944 177 642.27 1585.42 1400.76 554.63 2387.97 47.08 521.8 2388.01 8.4338 392 39.08 23.4072
9945 176 642.31 1578.13 1400.38 553.93 2387.98 47.35 522.41 2388.04 8.4037 393 39.0 23.4549
9946 175 642.53 1578.81 1397.83 554.25 2387.98 47.04 522.25 2388.04 8.3871 391 39.12 23.413
9947 174 642.27 1578.65 1399.7 554.13 2388.01 47.12 522.61 2388.02 8.4055 391 38.94 23.4417
9948 173 642.3 1587.11 1401.09 554.72 2388.0 47.14 522.41 2388.01 8.4084 394 39.02 23.5103
9949 172 642.37 1589.88 1402.95 554.98 2388.06 47.25 522.22 2387.96 8.4242 392 38.92 23.3851
9950 171 641.77 1583.89 1406.52 554.55 2388.03 47.1 522.35 2387.99 8.3691 391 39.09 23.4411
9951 170 641.75 1590.87 1390.27 555.22 2388.01 47.05 522.86 2387.99 8.4266 391 39.06 23.3238
9952 169 642.35 1579.96 1401.64 554.09 2388.02 47.13 522.38 2388.01 8.4022 392 39.1 23.3925
9953 168 642.3 1585.72 1407.09 554.14 2388.0 47.25 522.2 2388.0 8.3736 393 38.97 23.3901
